cc,desciel,dh,dirvienc,dirvieng,dloc,ides,idmun,lat,lon,ndia,nes,nmun,prec,probprec,raf,tmax,tmin,velvien
0.48,Despejado,6,Sur,195.28,20221029T12,16,69,20.3415,-102.0226,0,Michoacán de Ocampo,La Piedad,0.05,0.0,23.24,31.25,14.97,5.91
5.24,Despejado,6,Suroeste,216.4,20221030T12,16,69,20.3415,-102.0226,1,Michoacán de Ocampo,La Piedad,0.0,0.0,27.04,30.22,13.85,6.45
1.12,Despejado,6,Sur,201.23,20221031T12,16,69,20.3415,-102.0226,2,Michoacán de Ocampo,La Piedad,0.02,0.0,26.19,30.62,11.93,6.3
0.01,Despejado,6,Sur,175.39,20221101T12,16,69,20.3415,-102.0226,3,Michoacán de Ocampo,La Piedad,0.0,0.0,20.75,31.48,12.46,4.37
8.12,Despejado,6,Sur,185.28,20221029T12,16,70,19.91,-102.0067,0,Michoacán de Ocampo,Purépero,2.89,31.43,14.54,26.43,12.97,5.75
7.94,Despejado,6,Suroeste,208.89,20221030T12,16,70,19.91,-102.0067,1,Michoacán de Ocampo,Purépero,0.75,31.43,14.31,25.59,12.57,6.01
1.72,Despejado,6,Sur,199.37,20221031T12,16,70,19.91,-102.0067,2,Michoacán de Ocampo,Purépero,0.42,31.43,19.15,26.33,11.15,6.36
0.45,Despejado,6,Sur,187.6,20221101T12,16,70,19.91,-102.0067,3,Michoacán de Ocampo,Purépero,0.09,0.0,10.94,26.98,12.13,4.53
11.98,Poco nuboso,6,Sur,193.07,20221029T12,16,71,20.0887,-101.5152,0,Michoacán de Ocampo,Puruándiro,0.63,0.0,15.08,27.75,13.57,4.92
7.5,Despejado,6,Suroeste,215.78,20221030T12,16,71,20.0887,-101.5152,1,Michoacán de Ocampo,Puruándiro,0.44,0.0,30.3,27.36,13.05,6.02
3.73,Despejado,6,Sur,194.09,20221031T12,16,71,20.0887,-101.5152,2,Michoacán de Ocampo,Puruándiro,0.36,0.83,24.1,27.79,12.23,5.96
12.2,Poco nuboso,6,Sur,163.3,20221101T12,16,71,20.0887,-101.5152,3,Michoacán de Ocampo,Puruándiro,0.0,0.0,9.88,28.24,12.18,3.98
7.91,Despejado,6,Sur,163.67,20221029T12,16,72,19.8098,-100.8835,0,Michoacán de Ocampo,Queréndaro,6.74,93.12,15.07,21.92,11.32,5.56
21.19,Poco nuboso,6,Sur,168.42,20221030T12,16,72,19.8098,-100.8835,1,Michoacán de Ocampo,Queréndaro,8.61,93.12,17.4,20.75,10.54,5.86
3.34,Despejado,6,Sureste,157.07,20221031T12,16,72,19.8098,-100.8835,2,Michoacán de Ocampo,Queréndaro,1.02,91.25,17.75,21.33,10.02,6.86
3.18,Despejado,6,Sureste,148.71,20221101T12,16,72,19.8098,-100.8835,3,Michoacán de Ocampo,Queréndaro,0.4,61.88,13.2,22.27,10.28,4.94
65.53,Cielo nublado,6,Sureste,152.32,20221029T12,7,6,15.435,-92.1152,0,Chiapas,Amatenango de la Frontera,0.52,0.0,9.58,23.13,11.29,5.73
31.01,Medio nublado,6,Sureste,144.63,20221030T12,7,6,15.435,-92.1152,1,Chiapas,Amatenango de la Frontera,1.15,2.5,9.37,22.95,12.56,5.26
63.63,Cielo nublado,6,Sureste,155.08,20221031T12,7,6,15.435,-92.1152,2,Chiapas,Amatenango de la Frontera,4.21,95.0,9.21,23.28,13.25,4.28
14.31,Poco nuboso,6,Sureste,151.8,20221101T12,7,6,15.435,-92.1152,3,Chiapas,Amatenango de la Frontera,2.07,95.0,9.49,22.92,12.86,5.23
20.98,Poco nuboso,6,Sur,184.07,20221029T12,16,73,19.6638,-101.524,0,Michoacán de Ocampo,Quiroga,6.08,95.0,13.33,24.08,11.73,4.31
13.62,Poco nuboso,6,Sur,196.74,20221030T12,16,73,19.6638,-101.524,1,Michoacán de Ocampo,Quiroga,4.88,95.0,9.96,23.61,10.9,4.49
2.78,Despejado,6,Sur,179.24,20221031T12,16,73,19.6638,-101.524,2,Michoacán de Ocampo,Quiroga,0.43,2.5,16.01,23.05,9.52,5.84
1.41,Despejado,6,Sur,170.48,20221101T12,16,73,19.6638,-101.524,3,Michoacán de Ocampo,Quiroga,0.07,0.0,11.9,24.25,10.52,3.76
4.57,Despejado,6,Sur,177.79,20221029T12,16,74,20.119,-102.851,0,Michoacán de Ocampo,Cojumatlán de Régules,0.42,65.0,11.99,27.91,17.11,6.2
8.02,Despejado,6,Sur,195.35,20221030T12,16,74,20.119,-102.851,1,Michoacán de Ocampo,Cojumatlán de Régules,0.0,0.0,12.68,27.32,15.36,6.23
2.65,Despejado,6,Sur,188.99,20221031T12,16,74,20.119,-102.851,2,Michoacán de Ocampo,Cojumatlán de Régules,0.0,0.0,13.24,27.9,14.46,6.63
0.31,Despejado,6,Sur,173.87,20221101T12,16,74,20.119,-102.851,3,Michoacán de Ocampo,Cojumatlán de Régules,0.0,0.0,10.01,27.52,15.05,4.98
15.57,Poco nuboso,6,Sur,160.86,20221029T12,16,75,19.589,-102.4747,0,Michoacán de Ocampo,Los Reyes,3.17,63.82,12.09,26.96,15.23,5.69
6.36,Despejado,6,Sur,166.93,20221030T12,16,75,19.589,-102.4747,1,Michoacán de Ocampo,Los Reyes,1.08,7.06,11.25,26.48,14.16,5.93
2.02,Despejado,6,Sureste,150.95,20221031T12,16,75,19.589,-102.4747,2,Michoacán de Ocampo,Los Reyes,0.18,0.0,13.43,27.0,12.88,6.96
0.41,Despejado,6,Sureste,149.52,20221101T12,16,75,19.589,-102.4747,3,Michoacán de Ocampo,Los Reyes,0.16,7.06,9.91,27.77,13.95,5.75
5.66,Despejado,6,Sur,174.3,20221029T12,16,76,20.0577,-102.7168,0,Michoacán de Ocampo,Sahuayo,0.52,95.0,12.58,28.84,16.71,6.03
6.38,Despejado,6,Sur,190.11,20221030T12,16,76,20.0577,-102.7168,1,Michoacán de Ocampo,Sahuayo,0.01,0.0,13.11,28.11,14.61,5.96
2.16,Despejado,6,Sur,190.72,20221031T12,16,76,20.0577,-102.7168,2,Michoacán de Ocampo,Sahuayo,0.0,0.0,14.35,28.43,13.76,6.52
0.12,Despejado,6,Sur,175.93,20221101T12,16,76,20.0577,-102.7168,3,Michoacán de Ocampo,Sahuayo,0.0,0.0,9.41,28.48,14.27,4.88
16.68,Poco nuboso,6,Sureste,139.14,20221029T12,16,77,18.5914,-100.7848,0,Michoacán de Ocampo,San Lucas,8.5,93.93,8.01,32.31,21.04,2.89
11.94,Poco nuboso,6,Sur,162.04,20221030T12,16,77,18.5914,-100.7848,1,Michoacán de Ocampo,San Lucas,3.43,35.0,8.3,32.35,20.97,2.99
12.21,Poco nuboso,6,Sur,162.2,20221031T12,16,77,18.5914,-100.7848,2,Michoacán de Ocampo,San Lucas,2.01,68.21,8.1,32.12,20.65,2.98
17.9,Poco nuboso,6,Sureste,143.15,20221101T12,16,77,18.5914,-100.7848,3,Michoacán de Ocampo,San Lucas,2.3,35.0,8.12,32.49,21.7,2.99
8.72,Despejado,6,Sur,163.06,20221029T12,16,78,20.0084,-101.0218,0,Michoacán de Ocampo,Santa Ana Maya,0.57,0.0,20.12,26.4,12.24,5.11
15.33,Poco nuboso,6,Sur,186.45,20221030T12,16,78,20.0084,-101.0218,1,Michoacán de Ocampo,Santa Ana Maya,1.23,0.0,24.9,27.31,11.71,5.01
2.65,Despejado,6,Sur,174.66,20221031T12,16,78,20.0084,-101.0218,2,Michoacán de Ocampo,Santa Ana Maya,0.61,95.0,22.45,25.78,10.9,6.97
1.29,Despejado,6,Sureste,153.01,20221101T12,16,78,20.0084,-101.0218,3,Michoacán de Ocampo,Santa Ana Maya,0.0,0.0,16.2,26.62,10.9,4.06
20.07,Poco nuboso,6,Sur,167.79,20221029T12,16,79,19.4061,-101.6398,0,Michoacán de Ocampo,Salvador Escalante,14.43,95.0,9.62,22.49,14.2,5.5
20.82,Poco nuboso,6,Sur,186.76,20221030T12,16,79,19.4061,-101.6398,1,Michoacán de Ocampo,Salvador Escalante,5.94,95.0,10.0,21.66,13.61,5.19
6.33,Despejado,6,Sureste,153.09,20221031T12,16,79,19.4061,-101.6398,2,Michoacán de Ocampo,Salvador Escalante,0.52,12.5,11.0,22.32,11.75,6.44
1.27,Despejado,6,Sureste,148.37,20221101T12,16,79,19.4061,-101.6398,3,Michoacán de Ocampo,Salvador Escalante,0.09,0.0,9.45,23.3,13.44,5.42
26.17,Medio nublado,6,Sur,172.58,20221029T12,16,80,19.7332,-100.3524,0,Michoacán de Ocampo,Senguio,3.52,95.0,12.78,19.32,7.99,6.12
30.39,Medio nublado,6,Sur,189.08,20221030T12,16,80,19.7332,-100.3524,1,Michoacán de Ocampo,Senguio,7.77,95.0,12.48,19.21,7.24,6.14
7.01,Despejado,6,Sur,173.31,20221031T12,16,80,19.7332,-100.3524,2,Michoacán de Ocampo,Senguio,1.28,95.0,15.09,19.25,6.4,7.4
23.65,Poco nuboso,6,Sur,159.48,20221101T12,16,80,19.7332,-100.3524,3,Michoacán de Ocampo,Senguio,0.91,95.0,11.78,20.3,7.41,5.05
22.52,Poco nuboso,6,Sureste,126.25,20221029T12,16,81,19.2152,-100.4083,0,Michoacán de Ocampo,Susupuato,14.15,95.0,9.54,23.88,14.59,5.89
25.3,Medio nublado,6,Sureste,127.08,20221030T12,16,81,19.2152,-100.4083,1,Michoacán de Ocampo,Susupuato,9.61,74.44,8.49,23.34,13.87,5.16
13.59,Poco nuboso,6,Sureste,120.34,20221031T12,16,81,19.2152,-100.4083,2,Michoacán de Ocampo,Susupuato,2.05,46.11,9.15,23.05,13.31,6.0
17.79,Poco nuboso,6,Sureste,128.09,20221101T12,16,81,19.2152,-100.4083,3,Michoacán de Ocampo,Susupuato,2.54,21.67,8.7,24.16,15.18,5.32
15.12,Poco nuboso,6,Suroeste,231.97,20221029T12,16,82,19.2355,-101.4573,0,Michoacán de Ocampo,Tacámbaro,14.74,95.0,10.91,23.52,15.09,5.76
19.93,Poco nuboso,6,Suroeste,237.74,20221030T12,16,82,19.2355,-101.4573,1,Michoacán de Ocampo,Tacámbaro,7.87,95.0,9.67,22.01,14.24,5.57
14.54,Poco nuboso,6,Suroeste,232.89,20221031T12,16,82,19.2355,-101.4573,2,Michoacán de Ocampo,Tacámbaro,0.6,66.96,11.53,23.74,13.32,6.12
4.05,Despejado,6,Suroeste,230.26,20221101T12,16,82,19.2355,-101.4573,3,Michoacán de Ocampo,Tacámbaro,0.07,0.0,8.48,24.41,15.03,5.64
62.14,Cielo nublado,6,Noreste,66.21,20221029T12,7,7,16.5285,-92.4355,0,Chiapas,Amatenango del Valle,0.43,0.0,20.94,25.11,12.74,7.31
46.39,Medio nublado,6,Este,73.25,20221030T12,7,7,16.5285,-92.4355,1,Chiapas,Amatenango del Valle,0.63,95.0,12.71,24.91,14.79,5.42
68.66,Cielo nublado,6,Este,77.11,20221031T12,7,7,16.5285,-92.4355,2,Chiapas,Amatenango del Valle,4.88,95.0,9.11,24.36,14.16,5.45
13.51,Poco nuboso,6,Este,76.45,20221101T12,7,7,16.5285,-92.4355,3,Chiapas,Amatenango del Valle,0.73,33.33,8.7,25.29,13.92,5.74
31.91,Medio nublado,6,Sur,182.04,20221029T12,16,83,19.3375,-102.363,0,Michoacán de Ocampo,Tancítaro,5.83,60.42,8.9,28.02,18.53,4.55
19.79,Poco nuboso,6,Sur,189.88,20221030T12,16,83,19.3375,-102.363,1,Michoacán de Ocampo,Tancítaro,2.2,60.42,9.16,28.39,18.42,5.21
11.04,Poco nuboso,6,Sur,188.86,20221031T12,16,83,19.3375,-102.363,2,Michoacán de Ocampo,Tancítaro,0.35,0.0,9.61,29.25,16.96,6.37
1.81,Despejado,6,Sur,180.24,20221101T12,16,83,19.3375,-102.363,3,Michoacán de Ocampo,Tancítaro,0.4,20.42,9.03,30.21,17.88,5.47
8.63,Despejado,6,Sur,170.97,20221029T12,16,84,19.954,-102.4328,0,Michoacán de Ocampo,Tangamandapio,1.18,92.27,17.03,28.9,15.6,6.09
5.13,Despejado,6,Sur,178.94,20221030T12,16,84,19.954,-102.4328,1,Michoacán de Ocampo,Tangamandapio,0.15,0.0,14.62,27.99,14.0,6.32
1.42,Despejado,6,Sur,166.5,20221031T12,16,84,19.954,-102.4328,2,Michoacán de Ocampo,Tangamandapio,0.04,0.0,17.16,28.44,12.54,7.08
0.0,Despejado,6,Sureste,153.65,20221101T12,16,84,19.954,-102.4328,3,Michoacán de Ocampo,Tangamandapio,0.0,0.0,12.62,29.38,13.25,5.54
6.16,Despejado,6,Sur,188.61,20221029T12,16,85,19.8882,-102.2085,0,Michoacán de Ocampo,Tangancícuaro,2.33,45.38,13.57,27.87,13.44,6.43
5.49,Despejado,6,Suroeste,202.63,20221030T12,16,85,19.8882,-102.2085,1,Michoacán de Ocampo,Tangancícuaro,0.3,1.54,13.34,27.08,12.93,6.48
1.24,Despejado,6,Sur,190.71,20221031T12,16,85,19.8882,-102.2085,2,Michoacán de Ocampo,Tangancícuaro,0.24,1.54,16.42,27.95,11.18,7.02
0.05,Despejado,6,Sur,185.05,20221101T12,16,85,19.8882,-102.2085,3,Michoacán de Ocampo,Tangancícuaro,0.06,0.0,12.91,28.7,12.2,5.56
0.6,Despejado,6,Sur,169.06,20221029T12,16,86,20.2838,-102.3276,0,Michoacán de Ocampo,Tanhuato,0.08,0.0,19.1,31.96,15.46,5.16
4.61,Despejado,6,Sur,190.49,20221030T12,16,86,20.2838,-102.3276,1,Michoacán de Ocampo,Tanhuato,0.0,0.0,22.3,30.97,14.03,5.73
1.35,Despejado,6,Sur,173.67,20221031T12,16,86,20.2838,-102.3276,2,Michoacán de Ocampo,Tanhuato,0.0,0.0,17.7,31.58,11.91,5.87
0.0,Despejado,6,Sur,162.24,20221101T12,16,86,20.2838,-102.3276,3,Michoacán de Ocampo,Tanhuato,0.0,0.0,13.0,32.22,12.58,4.29
21.92,Poco nuboso,6,Sureste,125.31,20221029T12,16,87,19.3346,-101.9179,0,Michoacán de Ocampo,Taretan,10.66,95.0,8.57,24.89,16.4,5.31
20.6,Poco nuboso,6,Sureste,127.92,20221030T12,16,87,19.3346,-101.9179,1,Michoacán de Ocampo,Taretan,3.02,95.0,9.33,24.4,16.08,5.32
14.36,Poco nuboso,6,Sureste,125.0,20221031T12,16,87,19.3346,-101.9179,2,Michoacán de Ocampo,Taretan,0.26,5.71,9.42,24.71,14.33,6.24
0.68,Despejado,6,Sureste,115.92,20221101T12,16,87,19.3346,-101.9179,3,Michoacán de Ocampo,Taretan,0.04,0.0,9.82,25.78,15.78,5.7
18.44,Poco nuboso,6,Sur,176.4,20221029T12,16,88,19.7957,-101.1764,0,Michoacán de Ocampo,Tarímbaro,4.09,88.33,20.48,23.98,12.03,5.55
15.36,Poco nuboso,6,Sur,179.92,20221030T12,16,88,19.7957,-101.1764,1,Michoacán de Ocampo,Tarímbaro,5.97,88.33,16.56,23.93,11.28,5.67
1.67,Despejado,6,Sur,173.01,20221031T12,16,88,19.7957,-101.1764,2,Michoacán de Ocampo,Tarímbaro,1.09,95.0,22.63,23.34,10.6,7.35
1.12,Despejado,6,Sur,178.86,20221101T12,16,88,19.7957,-101.1764,3,Michoacán de Ocampo,Tarímbaro,0.0,0.0,13.87,24.22,10.5,4.77
15.92,Poco nuboso,6,Sur,163.0,20221029T12,16,89,19.1914,-102.8437,0,Michoacán de Ocampo,Tepalcatepec,1.86,10.37,19.8,33.39,22.14,5.23
6.56,Despejado,6,Sur,175.16,20221030T12,16,89,19.1914,-102.8437,1,Michoacán de Ocampo,Tepalcatepec,0.33,1.48,26.4,33.75,20.73,5.82
5.96,Despejado,6,Sur,166.19,20221031T12,16,89,19.1914,-102.8437,2,Michoacán de Ocampo,Tepalcatepec,0.05,0.0,21.6,33.36,20.0,5.19
0.91,Despejado,6,Sur,162.52,20221101T12,16,89,19.1914,-102.8437,3,Michoacán de Ocampo,Tepalcatepec,0.13,0.74,16.6,34.23,20.92,5.03
17.22,Poco nuboso,6,Sur,202.36,20221029T12,16,90,19.5019,-101.8535,0,Michoacán de Ocampo,Tingambato,9.92,95.0,11.8,22.48,12.89,5.34
25.03,Medio nublado,6,Suroeste,224.03,20221030T12,16,90,19.5019,-101.8535,1,Michoacán de Ocampo,Tingambato,3.86,95.0,12.27,21.99,12.18,4.97
12.63,Poco nuboso,6,Sur,172.35,20221031T12,16,90,19.5019,-101.8535,2,Michoacán de Ocampo,Tingambato,0.5,36.67,12.03,21.82,10.24,5.65
1.32,Despejado,6,Sur,168.39,20221101T12,16,90,19.5019,-101.8535,3,Michoacán de Ocampo,Tingambato,0.08,0.0,11.11,22.66,11.61,5.14
15.45,Poco nuboso,6,Sureste,156.44,20221029T12,16,91,19.7391,-102.4829,0,Michoacán de Ocampo,Tingüindín,1.43,95.0,13.42,27.66,16.19,5.56
6.52,Despejado,6,Sur,162.03,20221030T12,16,91,19.7391,-102.4829,1,Michoacán de Ocampo,Tingüindín,0.27,0.0,11.86,26.89,14.13,5.79
1.41,Despejado,6,Sureste,144.42,20221031T12,16,91,19.7391,-102.4829,2,Michoacán de Ocampo,Tingüindín,0.06,0.0,13.41,27.11,12.95,6.89
0.02,Despejado,6,Sureste,135.82,20221101T12,16,91,19.7391,-102.4829,3,Michoacán de Ocampo,Tingüindín,0.04,0.0,10.85,28.02,13.93,5.55
20.37,Poco nuboso,6,Sur,178.19,20221029T12,16,92,18.9005,-100.7365,0,Michoacán de Ocampo,Tiquicheo de Nicolás Romero,20.43,94.43,10.8,30.07,18.29,4.17
15.34,Poco nuboso,6,Suroeste,208.14,20221030T12,16,92,18.9005,-100.7365,1,Michoacán de Ocampo,Tiquicheo de Nicolás Romero,11.66,88.3,13.3,29.3,17.7,4.28
8.43,Despejado,6,Sur,164.96,20221031T12,16,92,18.9005,-100.7365,2,Michoacán de Ocampo,Tiquicheo de Nicolás Romero,0.68,53.11,10.4,29.78,17.71,4.23
16.59,Poco nuboso,6,Sur,167.52,20221101T12,16,92,18.9005,-100.7365,3,Michoacán de Ocampo,Tiquicheo de Nicolás Romero,3.46,27.74,12.6,30.22,19.49,4.1
68.87,Cielo nublado,6,Este,88.64,20221029T12,7,8,15.8726,-92.7251,0,Chiapas,Angel Albino Corzo,0.78,83.95,15.1,25.52,14.09,4.98
35.1,Medio nublado,6,Este,93.11,20221030T12,7,8,15.8726,-92.7251,1,Chiapas,Angel Albino Corzo,0.37,2.11,9.49,24.74,14.89,4.55
40.17,Medio nublado,6,Sureste,125.7,20221031T12,7,8,15.8726,-92.7251,2,Chiapas,Angel Albino Corzo,6.0,95.0,6.9,25.1,15.16,4.2
10.36,Poco nuboso,6,Sureste,128.15,20221101T12,7,8,15.8726,-92.7251,3,Chiapas,Angel Albino Corzo,2.91,61.32,8.06,25.1,14.96,3.94
31.97,Medio nublado,6,Sur,184.87,20221029T12,16,93,19.8053,-100.1736,0,Michoacán de Ocampo,Tlalpujahua,2.01,92.86,14.08,19.62,7.69,6.3
26.72,Medio nublado,6,Suroeste,205.67,20221030T12,16,93,19.8053,-100.1736,1,Michoacán de Ocampo,Tlalpujahua,5.33,88.57,12.68,19.86,7.14,6.34
10.9,Poco nuboso,6,Sur,182.36,20221031T12,16,93,19.8053,-100.1736,2,Michoacán de Ocampo,Tlalpujahua,1.72,92.86,14.4,19.75,6.27,7.13
31.45,Medio nublado,6,Sureste,148.78,20221101T12,16,93,19.8053,-100.1736,3,Michoacán de Ocampo,Tlalpujahua,0.86,92.86,12.03,20.75,7.33,5.0
2.37,Despejado,6,Sur,189.44,20221029T12,16,94,19.9712,-102.0567,0,Michoacán de Ocampo,Tlazazalca,1.52,0.0,16.2,28.08,14.03,6.48
6.26,Despejado,6,Suroeste,209.94,20221030T12,16,94,19.9712,-102.0567,1,Michoacán de Ocampo,Tlazazalca,0.25,0.0,15.8,27.54,13.59,6.47
1.19,Despejado,6,Suroeste,205.68,20221031T12,16,94,19.9712,-102.0567,2,Michoacán de Ocampo,Tlazazalca,0.23,0.0,21.6,28.36,12.01,6.85
0.04,Despejado,6,Sur,185.83,20221101T12,16,94,19.9712,-102.0567,3,Michoacán de Ocampo,Tlazazalca,0.04,0.0,13.0,28.97,12.92,5.27
13.31,Poco nuboso,6,Sureste,138.54,20221029T12,16,95,19.7033,-102.521,0,Michoacán de Ocampo,Tocumbo,1.8,58.06,12.55,29.21,18.57,5.41
10.13,Poco nuboso,6,Sureste,143.09,20221030T12,16,95,19.7033,-102.521,1,Michoacán de Ocampo,Tocumbo,0.36,0.0,11.44,28.94,16.56,5.9
1.6,Despejado,6,Sureste,125.43,20221031T12,16,95,19.7033,-102.521,2,Michoacán de Ocampo,Tocumbo,0.05,0.0,12.31,29.12,15.61,6.77
0.22,Despejado,6,Sureste,125.5,20221101T12,16,95,19.7033,-102.521,3,Michoacán de Ocampo,Tocumbo,0.04,0.0,9.56,29.97,16.55,5.99
61.13,Cielo nublado,6,Sur,191.32,20221029T12,16,96,18.5248,-102.375,0,Michoacán de Ocampo,Tumbiscatío,3.66,87.53,12.27,29.26,20.89,4.06
51.26,Cielo nublado,6,Sur,171.94,20221030T12,16,96,18.5248,-102.375,1,Michoacán de Ocampo,Tumbiscatío,2.46,75.62,12.1,28.22,20.14,4.23
37.75,Medio nublado,6,Sureste,156.37,20221031T12,16,96,18.5248,-102.375,2,Michoacán de Ocampo,Tumbiscatío,1.27,55.41,10.8,30.18,19.65,4.29
15.61,Poco nuboso,6,Sur,184.04,20221101T12,16,96,18.5248,-102.375,3,Michoacán de Ocampo,Tumbiscatío,0.41,20.68,10.1,30.95,19.78,4.6
11.42,Poco nuboso,6,Suroeste,232.05,20221029T12,16,97,19.0539,-101.4195,0,Michoacán de Ocampo,Turicato,8.72,95.0,13.0,31.0,19.27,5.22
18.78,Poco nuboso,6,Suroeste,238.51,20221030T12,16,97,19.0539,-101.4195,1,Michoacán de Ocampo,Turicato,3.89,61.44,10.8,29.43,18.65,5.26
4.14,Despejado,6,Suroeste,235.93,20221031T12,16,97,19.0539,-101.4195,2,Michoacán de Ocampo,Turicato,0.37,4.23,10.4,30.92,18.09,5.17
7.63,Despejado,6,Suroeste,230.92,20221101T12,16,97,19.0539,-101.4195,3,Michoacán de Ocampo,Turicato,0.02,0.0,9.4,31.71,20.5,4.91
27.17,Medio nublado,6,Sureste,117.04,20221029T12,16,98,19.568,-100.4638,0,Michoacán de Ocampo,Tuxpan,8.42,95.0,10.53,19.37,10.29,5.56
37.44,Medio nublado,6,Sureste,140.54,20221030T12,16,98,19.568,-100.4638,1,Michoacán de Ocampo,Tuxpan,10.39,95.0,9.93,19.05,9.31,5.05
10.52,Poco nuboso,6,Sureste,118.6,20221031T12,16,98,19.568,-100.4638,2,Michoacán de Ocampo,Tuxpan,1.45,88.57,11.66,19.33,8.48,6.51
11.59,Poco nuboso,6,Sureste,113.81,20221101T12,16,98,19.568,-100.4638,3,Michoacán de Ocampo,Tuxpan,0.97,95.0,10.22,19.99,9.67,5.51
27.91,Medio nublado,6,Sureste,143.68,20221029T12,16,99,19.2076,-100.5731,0,Michoacán de Ocampo,Tuzantla,19.21,95.0,8.89,26.99,16.52,4.91
21.91,Poco nuboso,6,Sur,165.92,20221030T12,16,99,19.2076,-100.5731,1,Michoacán de Ocampo,Tuzantla,9.89,83.06,8.28,26.29,15.89,4.79
8.57,Despejado,6,Sureste,146.33,20221031T12,16,99,19.2076,-100.5731,2,Michoacán de Ocampo,Tuzantla,1.16,57.92,8.86,26.47,15.72,5.49
12.99,Poco nuboso,6,Sureste,156.2,20221101T12,16,99,19.2076,-100.5731,3,Michoacán de Ocampo,Tuzantla,2.42,13.06,8.24,27.0,17.29,5.02
22.09,Poco nuboso,6,Sur,184.14,20221029T12,16,100,19.6254,-101.577,0,Michoacán de Ocampo,Tzintzuntzan,8.02,95.0,10.92,23.12,11.73,4.41
16.33,Poco nuboso,6,Sur,196.78,20221030T12,16,100,19.6254,-101.577,1,Michoacán de Ocampo,Tzintzuntzan,5.98,95.0,9.81,22.56,10.9,4.49
2.77,Despejado,6,Sur,174.37,20221031T12,16,100,19.6254,-101.577,2,Michoacán de Ocampo,Tzintzuntzan,0.38,3.33,14.58,22.26,9.38,5.7
1.17,Despejado,6,Sur,164.51,20221101T12,16,100,19.6254,-101.577,3,Michoacán de Ocampo,Tzintzuntzan,0.09,0.0,8.92,23.51,10.52,3.74
19.16,Poco nuboso,6,Sur,201.84,20221029T12,16,101,19.5855,-100.9247,0,Michoacán de Ocampo,Tzitzio,19.86,95.0,12.34,24.26,14.55,5.77
26.53,Medio nublado,6,Suroeste,216.71,20221030T12,16,101,19.5855,-100.9247,1,Michoacán de Ocampo,Tzitzio,13.97,95.0,12.0,22.76,13.76,5.47
7.35,Despejado,6,Suroeste,209.88,20221031T12,16,101,19.5855,-100.9247,2,Michoacán de Ocampo,Tzitzio,1.07,79.71,13.46,23.77,13.51,6.43
6.94,Despejado,6,Suroeste,218.67,20221101T12,16,101,19.5855,-100.9247,3,Michoacán de Ocampo,Tzitzio,0.3,1.18,13.1,24.5,14.67,6.12
22.86,Poco nuboso,6,Sur,181.4,20221029T12,16,102,19.4209,-102.0628,0,Michoacán de Ocampo,Uruapan,10.66,94.58,9.01,25.06,14.64,5.17
19.63,Poco nuboso,6,Sur,180.99,20221030T12,16,102,19.4209,-102.0628,1,Michoacán de Ocampo,Uruapan,3.62,93.33,11.5,24.63,14.02,5.28
16.71,Poco nuboso,6,Sur,179.4,20221031T12,16,102,19.4209,-102.0628,2,Michoacán de Ocampo,Uruapan,0.54,34.58,10.94,24.82,12.64,6.03
1.62,Despejado,6,Sur,172.9,20221101T12,16,102,19.4209,-102.0628,3,Michoacán de Ocampo,Uruapan,0.4,28.75,10.78,25.64,13.73,5.51
62.52,Cielo nublado,6,Este,77.76,20221029T12,7,9,16.2361,-93.8995,0,Chiapas,Arriaga,2.37,59.66,45.73,33.94,24.28,12.62
37.89,Medio nublado,6,Noreste,49.18,20221030T12,7,9,16.2361,-93.8995,1,Chiapas,Arriaga,0.18,0.0,26.3,34.2,24.14,9.95
25.46,Medio nublado,6,Este,111.7,20221031T12,7,9,16.2361,-93.8995,2,Chiapas,Arriaga,7.29,94.48,12.62,33.15,24.57,6.39
19.37,Poco nuboso,6,Este,111.54,20221101T12,7,9,16.2361,-93.8995,3,Chiapas,Arriaga,6.36,80.69,19.82,32.32,24.72,6.77
3.09,Despejado,6,Sur,172.81,20221029T12,16,103,20.116,-102.6524,0,Michoacán de Ocampo,Venustiano Carranza,0.35,35.56,14.25,29.3,17.02,6.1
10.0,Poco nuboso,6,Sur,186.17,20221030T12,16,103,20.116,-102.6524,1,Michoacán de Ocampo,Venustiano Carranza,0.01,0.0,14.86,28.34,15.39,6.35
3.53,Despejado,6,Sur,179.59,20221031T12,16,103,20.116,-102.6524,2,Michoacán de Ocampo,Venustiano Carranza,0.0,0.0,15.13,29.14,13.87,6.91
0.37,Despejado,6,Sur,171.76,20221101T12,16,103,20.116,-102.6524,3,Michoacán de Ocampo,Venustiano Carranza,0.0,0.0,10.68,29.04,14.3,5.29
3.59,Despejado,6,Sur,178.49,20221029T12,16,104,20.0209,-102.5958,0,Michoacán de Ocampo,Villamar,0.56,93.85,18.8,29.99,16.39,6.01
5.83,Despejado,6,Sur,189.19,20221030T12,16,104,20.0209,-102.5958,1,Michoacán de Ocampo,Villamar,0.07,0.0,16.2,29.07,14.39,6.23
1.68,Despejado,6,Sur,181.3,20221031T12,16,104,20.0209,-102.5958,2,Michoacán de Ocampo,Villamar,0.0,0.0,19.4,29.34,13.11,6.89
0.02,Despejado,6,Sur,166.54,20221101T12,16,104,20.0209,-102.5958,3,Michoacán de Ocampo,Villamar,0.0,0.0,13.7,30.02,13.5,5.21
